"student_track_id","student_id","track_name","date_enrolled","track_completed","days_for_completion","completion_bucket"
1,6,Business Analyst,2022-09-16,0,,
2,6,Data Scientist,2022-09-16,0,,
3,20,Data Analyst,2022-02-25,0,,
4,31,Data Analyst,2022-04-02,0,,
5,209,Business Analyst,2022-06-02,0,,
6,209,Data Scientist,2022-01-28,0,,
7,221,Data Analyst,2022-02-13,0,,
8,326,Data Analyst,2022-03-29,0,,
9,353,Data Analyst,2022-07-07,0,,
10,454,Data Analyst,2022-02-03,0,,
11,492,Data Scientist,2022-03-06,0,,
12,616,Data Analyst,2022-04-03,0,,
13,702,Data Scientist,2022-05-21,0,,
14,704,Data Scientist,2022-08-11,0,,
15,768,Business Analyst,2022-07-20,0,,
16,801,Business Analyst,2022-01-17,0,,
17,801,Data Analyst,2022-01-17,0,,
18,801,Data Scientist,2022-01-16,0,,
19,813,Data Analyst,2022-01-20,0,,
20,816,Data Analyst,2022-01-04,0,,
21,872,Data Analyst,2022-09-27,0,,
22,893,Data Scientist,2022-07-20,0,,
23,897,Data Scientist,2022-08-19,0,,
24,911,Data Analyst,2022-03-22,0,,
25,1019,Business Analyst,2022-05-11,0,,
26,1019,Data Analyst,2022-03-05,0,,
27,1019,Data Scientist,2022-03-27,0,,
28,1035,Business Analyst,2022-01-10,0,,
29,1099,Data Analyst,2022-01-27,0,,
30,1102,Business Analyst,2022-01-16,0,,
31,1102,Data Analyst,2022-01-16,0,,
32,1102,Data Scientist,2022-01-16,0,,
33,1159,Data Analyst,2022-06-01,0,,
34,1173,Business Analyst,2022-09-11,0,,
35,1221,Data Scientist,2022-03-23,0,,
36,1235,Data Scientist,2022-03-15,0,,
37,1246,Data Analyst,2022-05-16,0,,
38,1270,Data Analyst,2022-09-12,0,,
39,1289,Data Analyst,2022-07-12,0,,
40,1306,Data Analyst,2022-10-09,0,,
41,1314,Data Analyst,2022-06-24,0,,
42,1362,Data Scientist,2022-10-16,0,,
43,1363,Business Analyst,2022-04-16,0,,
44,1370,Data Scientist,2022-08-15,0,,
45,1411,Data Scientist,2022-02-14,0,,
46,1468,Data Scientist,2022-09-14,0,,
47,1486,Data Analyst,2022-09-04,0,,
48,1486,Data Scientist,2022-02-06,0,,
49,1498,Business Analyst,2022-04-03,0,,
50,1500,Data Analyst,2022-07-20,0,,
51,1501,Data Analyst,2022-08-23,0,,
52,1503,Data Analyst,2022-04-01,0,,
53,1517,Data Analyst,2022-01-20,0,,
54,1517,Data Scientist,2022-01-22,0,,
55,1521,Data Analyst,2022-04-05,1,406,"366+ days"
56,1522,Business Analyst,2022-04-27,0,,
57,1522,Data Scientist,2022-04-27,0,,
58,1537,Data Scientist,2022-02-14,0,,
59,1538,Business Analyst,2022-08-23,0,,
60,1538,Data Analyst,2022-08-22,0,,
61,1538,Data Scientist,2022-08-23,0,,
62,1540,Data Scientist,2022-01-14,0,,
63,1552,Data Scientist,2022-03-15,0,,
64,1559,Data Analyst,2022-02-01,0,,
65,1561,Business Analyst,2022-08-07,0,,
66,1563,Data Scientist,2022-06-26,0,,
67,1578,Data Analyst,2022-01-12,0,,
68,1600,Data Analyst,2022-03-07,0,,
69,1791,Data Scientist,2022-07-28,0,,
70,1795,Data Analyst,2022-01-03,0,,
71,1802,Data Analyst,2022-06-27,0,,
72,1809,Data Scientist,2022-09-27,0,,
73,1852,Business Analyst,2022-04-15,0,,
74,1863,Data Analyst,2022-02-14,0,,
75,1866,Data Analyst,2022-03-16,0,,
76,1879,Business Analyst,2022-05-09,0,,
77,1879,Data Analyst,2022-05-09,0,,
78,1879,Data Scientist,2022-05-09,0,,
79,1901,Data Analyst,2022-10-08,0,,
80,1901,Data Scientist,2022-07-15,0,,
81,1909,Business Analyst,2022-07-14,0,,
82,1909,Data Analyst,2022-08-24,0,,
83,1914,Data Analyst,2022-03-26,0,,
84,1949,Business Analyst,2022-08-15,0,,
85,1949,Data Analyst,2022-08-11,0,,
86,1956,Data Analyst,2022-06-02,0,,
87,2014,Business Analyst,2022-04-20,0,,
88,2014,Data Analyst,2022-04-20,0,,
89,2018,Data Analyst,2022-06-02,0,,
90,2019,Data Analyst,2022-01-18,0,,
91,2073,Data Scientist,2022-01-01,0,,
92,2084,Data Analyst,2022-06-26,0,,
93,2084,Data Scientist,2022-06-26,0,,
94,2091,Data Analyst,2022-06-12,0,,
95,2091,Data Scientist,2022-09-09,0,,
96,2110,Data Scientist,2022-09-26,0,,
97,2112,Data Scientist,2022-01-17,0,,
98,2113,Data Scientist,2022-09-13,0,,
99,2114,Business Analyst,2022-01-16,0,,
100,2114,Data Scientist,2022-01-16,0,,
101,2134,Data Analyst,2022-06-24,0,,
102,2222,Data Analyst,2022-03-04,0,,
103,2255,Data Scientist,2022-01-24,0,,
104,2259,Business Analyst,2022-09-20,0,,
105,2259,Data Analyst,2022-09-20,0,,
106,2264,Data Scientist,2022-04-30,0,,
107,2292,Data Analyst,2022-05-19,0,,
108,2292,Data Scientist,2022-01-09,0,,
109,2295,Data Analyst,2022-05-24,0,,
110,2307,Business Analyst,2022-01-23,0,,
111,2353,Business Analyst,2022-06-30,0,,
112,2397,Data Scientist,2022-09-02,0,,
113,2431,Data Analyst,2022-05-24,0,,
114,2473,Data Scientist,2022-08-13,0,,
115,2611,Data Scientist,2022-08-11,0,,
116,2617,Business Analyst,2022-01-29,0,,
117,2620,Data Analyst,2022-04-24,0,,
118,2629,Data Analyst,2022-04-05,0,,
119,2649,Data Scientist,2022-07-03,0,,
120,2690,Data Scientist,2022-09-08,0,,
121,2701,Data Analyst,2022-07-16,0,,
122,2702,Business Analyst,2022-05-07,0,,
123,2731,Data Analyst,2022-01-12,0,,
124,2827,Data Analyst,2022-01-27,0,,
125,2881,Data Scientist,2022-06-10,0,,
126,2938,Data Scientist,2022-03-09,0,,
127,2945,Data Scientist,2022-02-16,0,,
128,2954,Data Scientist,2022-03-06,0,,
129,2971,Data Analyst,2022-06-19,0,,
130,3002,Business Analyst,2022-01-07,0,,
131,3002,Data Analyst,2022-01-07,0,,
132,3002,Data Scientist,2022-01-07,0,,
133,3056,Business Analyst,2022-04-03,0,,
134,3056,Data Analyst,2022-04-03,0,,
135,3062,Data Analyst,2022-01-31,0,,
136,3080,Data Scientist,2022-08-06,0,,
137,3103,Data Scientist,2022-06-22,0,,
138,3115,Data Analyst,2022-02-18,0,,
139,3183,Data Analyst,2022-01-26,0,,
140,3183,Data Scientist,2022-02-17,0,,
141,3195,Data Analyst,2022-01-12,0,,
142,3239,Data Analyst,2022-03-11,0,,
143,3247,Data Scientist,2022-04-26,0,,
144,3260,Data Analyst,2022-10-02,0,,
145,3297,Data Analyst,2022-07-31,0,,
146,3310,Data Analyst,2022-10-04,0,,
147,3310,Data Scientist,2022-10-04,0,,
148,3360,Data Analyst,2022-07-18,0,,
149,3416,Data Analyst,2022-02-22,0,,
150,3423,Data Scientist,2022-03-27,0,,
151,3478,Business Analyst,2022-09-04,0,,
152,3494,Data Analyst,2022-09-07,0,,
153,3541,Data Scientist,2022-06-25,0,,
154,3550,Data Analyst,2022-02-08,0,,
155,3577,Data Scientist,2022-05-14,1,295,"91 to 365 days"
156,3643,Data Scientist,2022-01-23,0,,
157,3749,Data Analyst,2022-01-14,0,,
158,3751,Data Scientist,2022-09-20,0,,
159,3817,Business Analyst,2022-04-21,0,,
160,3817,Data Analyst,2022-04-21,0,,
161,3824,Business Analyst,2022-10-17,0,,
162,3830,Data Scientist,2022-05-04,0,,
163,3852,Data Analyst,2022-03-13,0,,
164,3856,Data Analyst,2022-02-12,0,,
165,3862,Data Analyst,2022-01-12,0,,
166,3875,Data Scientist,2022-06-25,0,,
167,3887,Data Analyst,2022-01-28,0,,
168,3938,Data Analyst,2022-10-03,0,,
169,4011,Data Scientist,2022-04-02,0,,
170,4059,Data Scientist,2022-02-14,0,,
171,4078,Data Scientist,2022-06-29,0,,
172,4107,Data Analyst,2022-03-24,0,,
173,4141,Business Analyst,2022-01-13,0,,
174,4141,Data Analyst,2022-01-13,0,,
175,4194,Data Analyst,2022-05-16,0,,
176,4205,Data Analyst,2022-04-03,0,,
177,4232,Business Analyst,2022-08-15,0,,
178,4242,Business Analyst,2022-07-09,0,,
179,4242,Data Analyst,2022-03-25,0,,
180,4242,Data Scientist,2022-02-01,0,,
181,4266,Business Analyst,2022-06-15,0,,
182,4266,Data Analyst,2022-01-19,0,,
183,4336,Data Scientist,2022-03-04,0,,
184,4371,Data Scientist,2022-06-12,0,,
185,4392,Data Analyst,2022-05-30,0,,
186,4404,Business Analyst,2022-09-17,0,,
187,4408,Business Analyst,2022-01-04,0,,
188,4408,Data Analyst,2022-01-04,0,,
189,4430,Data Analyst,2022-07-22,0,,
190,4441,Business Analyst,2022-09-11,0,,
191,4514,Data Analyst,2022-06-19,0,,
192,4558,Business Analyst,2022-04-06,0,,
193,4558,Data Analyst,2022-04-06,0,,
194,4558,Data Scientist,2022-04-06,0,,
195,4658,Data Scientist,2022-08-30,0,,
196,4691,Business Analyst,2022-05-04,0,,
197,4691,Data Analyst,2022-05-04,0,,
198,4696,Data Scientist,2022-02-22,0,,
199,4763,Data Analyst,2022-08-17,0,,
200,4874,Business Analyst,2022-05-20,0,,
201,4874,Data Analyst,2022-05-14,0,,
202,4884,Data Analyst,2022-02-18,0,,
203,5016,Data Analyst,2022-07-28,0,,
204,5080,Data Analyst,2022-06-18,0,,
205,5142,Data Scientist,2022-05-20,0,,
206,5221,Data Analyst,2022-06-10,0,,
207,5253,Data Scientist,2022-02-01,0,,
208,5334,Data Scientist,2022-06-02,0,,
209,5389,Data Scientist,2022-02-15,0,,
210,5583,Data Analyst,2022-07-13,0,,
211,5583,Data Scientist,2022-06-22,0,,
212,5691,Data Analyst,2022-06-28,0,,
213,5827,Data Analyst,2022-02-13,1,76,"61 to 90 days"
214,5827,Data Scientist,2022-04-30,0,,
215,5836,Business Analyst,2022-01-15,0,,
216,5944,Data Scientist,2022-06-02,0,,
217,5974,Data Analyst,2022-01-03,1,20,"8 to 30 days"
218,6011,Data Scientist,2022-03-20,0,,
219,6053,Data Analyst,2022-05-21,1,208,"91 to 365 days"
220,6063,Data Analyst,2022-01-23,0,,
221,6164,Data Analyst,2022-05-30,0,,
222,6164,Data Scientist,2022-09-19,0,,
223,6165,Data Analyst,2022-06-05,0,,
224,6165,Data Scientist,2022-06-05,0,,
225,6239,Data Analyst,2022-08-09,0,,
226,6363,Data Scientist,2022-01-24,0,,
227,6426,Business Analyst,2022-02-24,0,,
228,6448,Business Analyst,2022-03-06,0,,
229,6448,Data Scientist,2022-06-20,0,,
230,6547,Data Analyst,2022-02-07,0,,
231,6588,Data Analyst,2022-03-01,0,,
232,6589,Data Analyst,2022-03-20,0,,
233,6618,Data Analyst,2022-03-02,0,,
234,6618,Data Scientist,2022-03-17,0,,
235,6657,Data Scientist,2022-06-19,0,,
236,6723,Data Scientist,2022-07-20,0,,
237,6773,Data Analyst,2022-09-21,0,,
238,6773,Data Scientist,2022-06-11,0,,
239,6787,Data Analyst,2022-01-15,0,,
240,6808,Business Analyst,2022-10-19,0,,
241,6862,Data Analyst,2022-03-03,0,,
242,6930,Data Analyst,2022-01-04,0,,
243,6930,Data Scientist,2022-01-04,0,,
244,6932,Business Analyst,2022-03-30,0,,
245,6971,Data Scientist,2022-08-15,0,,
246,7037,Business Analyst,2022-04-14,0,,
247,7069,Data Analyst,2022-01-19,0,,
248,7099,Data Analyst,2022-08-08,0,,
249,7217,Data Scientist,2022-06-29,0,,
250,7291,Business Analyst,2022-03-08,0,,
251,7325,Business Analyst,2022-01-19,0,,
252,7329,Data Scientist,2022-01-27,0,,
253,7331,Data Analyst,2022-07-20,0,,
254,7331,Data Scientist,2022-01-15,0,,
255,7343,Data Scientist,2022-01-23,0,,
256,7432,Data Scientist,2022-02-16,0,,
257,7521,Data Scientist,2022-04-08,0,,
258,7548,Business Analyst,2022-04-15,0,,
259,7548,Data Analyst,2022-04-15,0,,
260,7642,Data Analyst,2022-01-19,0,,
261,7684,Data Scientist,2022-02-16,0,,
262,7955,Data Analyst,2022-05-27,0,,
263,7962,Data Scientist,2022-10-10,0,,
264,7978,Business Analyst,2022-07-23,0,,
265,7978,Data Analyst,2022-07-23,0,,
266,7978,Data Scientist,2022-07-23,0,,
267,7999,Data Scientist,2022-01-04,0,,
268,8161,Data Scientist,2022-09-20,0,,
269,8188,Data Scientist,2022-05-18,0,,
270,8191,Data Analyst,2022-07-11,0,,
271,8194,Data Scientist,2022-06-07,0,,
272,8260,Business Analyst,2022-01-05,0,,
273,8431,Business Analyst,2022-05-02,0,,
274,8431,Data Analyst,2022-02-15,0,,
275,8495,Business Analyst,2022-01-10,0,,
276,8495,Data Analyst,2022-04-09,0,,
277,8495,Data Scientist,2022-04-10,0,,
278,8544,Data Scientist,2022-06-25,0,,
279,8567,Data Analyst,2022-09-07,0,,
280,8572,Data Scientist,2022-07-27,0,,
281,8594,Data Scientist,2022-01-25,0,,
282,8641,Data Analyst,2022-06-25,0,,
283,9055,Data Analyst,2022-08-05,0,,
284,9061,Data Scientist,2022-08-22,0,,
285,9108,Data Analyst,2022-04-23,0,,
286,9169,Data Analyst,2022-09-21,0,,
287,9170,Data Scientist,2022-09-27,0,,
288,9268,Data Analyst,2022-06-19,0,,
289,9305,Data Scientist,2022-09-22,0,,
290,9409,Data Analyst,2022-01-17,0,,
291,9500,Data Analyst,2022-03-08,0,,
292,9558,Data Analyst,2022-01-06,0,,
293,9561,Data Analyst,2022-02-10,0,,
294,9653,Data Analyst,2022-02-09,0,,
295,9754,Business Analyst,2022-01-08,0,,
296,9754,Data Analyst,2022-03-20,0,,
297,9771,Business Analyst,2022-05-20,0,,
298,9771,Data Analyst,2022-03-21,0,,
299,9808,Data Scientist,2022-05-26,0,,
300,10009,Data Analyst,2022-02-24,0,,
301,10016,Data Analyst,2022-08-15,0,,
302,10051,Data Scientist,2022-06-05,0,,
303,10149,Business Analyst,2022-08-11,0,,
304,10218,Data Scientist,2022-06-23,0,,
305,10299,Data Analyst,2022-03-31,0,,
306,10422,Data Analyst,2022-02-14,0,,
307,10549,Data Analyst,2022-01-17,1,482,"366+ days"
308,10631,Data Analyst,2022-09-24,0,,
309,10790,Data Analyst,2022-03-12,0,,
310,10827,Data Scientist,2022-09-08,0,,
311,10966,Data Analyst,2022-03-25,0,,
312,11002,Data Analyst,2022-08-04,0,,
313,11119,Data Analyst,2022-04-28,0,,
314,11209,Data Analyst,2022-06-29,0,,
315,11215,Data Analyst,2022-05-16,0,,
316,11250,Business Analyst,2022-04-03,0,,
317,11250,Data Analyst,2022-04-03,0,,
318,11250,Data Scientist,2022-04-03,0,,
319,11357,Data Scientist,2022-03-20,0,,
320,11361,Data Scientist,2022-03-29,0,,
321,11418,Data Analyst,2022-08-04,0,,
322,11418,Data Scientist,2022-08-04,0,,
323,11599,Data Analyst,2022-01-10,0,,
324,11630,Data Analyst,2022-01-16,0,,
325,11711,Data Analyst,2022-04-24,0,,
326,11888,Data Scientist,2022-01-06,0,,
327,11990,Business Analyst,2022-04-20,0,,
328,11990,Data Analyst,2022-04-20,0,,
329,11990,Data Scientist,2022-04-20,0,,
330,12234,Data Analyst,2022-02-15,0,,
331,12270,Data Analyst,2022-03-21,0,,
332,12279,Business Analyst,2022-08-31,0,,
333,12279,Data Analyst,2022-06-05,0,,
334,12279,Data Scientist,2022-06-05,0,,
335,12488,Data Analyst,2022-08-26,0,,
336,12491,Data Scientist,2022-01-20,0,,
337,12496,Data Analyst,2022-07-29,0,,
338,12532,Business Analyst,2022-03-07,0,,
339,12598,Data Scientist,2022-08-03,0,,
340,12623,Data Analyst,2022-01-19,1,168,"91 to 365 days"
341,12786,Data Analyst,2022-03-31,0,,
342,12816,Business Analyst,2022-03-31,0,,
343,12897,Data Analyst,2022-03-27,0,,
344,13073,Business Analyst,2022-10-06,0,,
345,13114,Data Scientist,2022-06-15,0,,
346,13180,Data Analyst,2022-05-24,0,,
347,13182,Data Analyst,2022-01-26,0,,
348,13296,Data Scientist,2022-05-09,0,,
349,13538,Data Analyst,2022-01-07,0,,
350,13595,Business Analyst,2022-01-18,0,,
351,13595,Data Analyst,2022-01-18,0,,
352,13621,Data Analyst,2022-08-09,0,,
353,13656,Data Scientist,2022-04-08,0,,
354,13832,Data Analyst,2022-03-06,0,,
355,13973,Data Scientist,2022-06-15,0,,
356,14000,Data Analyst,2022-08-15,0,,
357,14010,Data Analyst,2022-02-05,0,,
358,14091,Data Analyst,2022-04-28,0,,
359,14216,Business Analyst,2022-06-18,0,,
360,14299,Data Analyst,2022-02-19,0,,
361,14344,Data Scientist,2022-05-30,0,,
362,14357,Data Scientist,2022-09-20,0,,
363,14383,Business Analyst,2022-05-18,0,,
364,14383,Data Scientist,2022-01-27,0,,
365,14700,Business Analyst,2022-05-05,0,,
366,14700,Data Analyst,2022-05-05,0,,
367,14702,Data Scientist,2022-01-24,0,,
368,14703,Data Scientist,2022-09-19,0,,
369,14975,Data Scientist,2022-03-09,0,,
370,14987,Data Analyst,2022-03-18,0,,
371,15150,Data Analyst,2022-04-20,0,,
372,15328,Business Analyst,2022-01-06,0,,
373,15328,Data Scientist,2022-01-06,0,,
374,15415,Business Analyst,2022-01-02,0,,
375,15415,Data Analyst,2022-01-02,0,,
376,15473,Business Analyst,2022-02-23,0,,
377,15473,Data Scientist,2022-02-14,0,,
378,15478,Data Scientist,2022-08-14,0,,
379,15708,Data Scientist,2022-07-24,0,,
380,15743,Data Analyst,2022-04-25,0,,
381,15837,Data Analyst,2022-09-20,0,,
382,16158,Data Analyst,2022-06-06,0,,
383,16647,Data Analyst,2022-10-15,0,,
384,16647,Data Scientist,2022-10-15,0,,
385,16668,Business Analyst,2022-10-16,0,,
386,16668,Data Scientist,2022-10-16,0,,
387,16796,Data Analyst,2022-05-29,0,,
388,16796,Data Scientist,2022-05-26,0,,
389,16915,Data Scientist,2022-03-23,0,,
390,17073,Data Scientist,2022-09-15,0,,
391,17175,Data Scientist,2022-07-08,0,,
392,17342,Data Analyst,2022-04-15,0,,
393,17342,Data Scientist,2022-03-27,0,,
394,17358,Business Analyst,2022-08-21,0,,
395,17419,Data Analyst,2022-05-31,1,243,"91 to 365 days"
396,17562,Business Analyst,2022-09-20,0,,
397,17562,Data Scientist,2022-09-28,0,,
398,17613,Data Scientist,2022-05-18,0,,
399,17771,Data Analyst,2022-01-06,0,,
400,17774,Data Analyst,2022-03-20,0,,
401,17780,Data Scientist,2022-05-05,0,,
402,18288,Business Analyst,2022-10-18,0,,
403,18288,Data Analyst,2022-10-18,0,,
404,18288,Data Scientist,2022-10-18,0,,
405,18510,Data Analyst,2022-08-18,0,,
406,18606,Data Analyst,2022-01-07,0,,
407,18687,Data Scientist,2022-08-18,0,,
408,18757,Data Analyst,2022-08-19,0,,
409,18918,Business Analyst,2022-01-12,0,,
410,19074,Business Analyst,2022-07-30,0,,
411,19193,Data Analyst,2022-09-23,0,,
412,19667,Data Analyst,2022-03-01,0,,
413,19705,Business Analyst,2022-01-20,0,,
414,19706,Data Analyst,2022-07-05,0,,
415,19842,Data Analyst,2022-05-20,0,,
416,19879,Data Analyst,2022-03-18,0,,
417,20419,Data Analyst,2022-03-23,0,,
418,20710,Data Analyst,2022-01-08,0,,
419,20907,Data Scientist,2022-06-04,0,,
420,21229,Business Analyst,2022-05-10,0,,
421,21229,Data Analyst,2022-03-09,0,,
422,21229,Data Scientist,2022-02-26,0,,
423,21419,Business Analyst,2022-01-23,0,,
424,21562,Business Analyst,2022-06-19,0,,
425,21562,Data Analyst,2022-06-19,0,,
426,21562,Data Scientist,2022-06-19,0,,
427,21722,Business Analyst,2022-06-07,0,,
428,21722,Data Analyst,2022-02-06,0,,
429,21796,Data Analyst,2022-05-20,0,,
430,22149,Data Analyst,2022-08-17,0,,
431,22179,Data Analyst,2022-01-12,0,,
432,22533,Data Scientist,2022-05-29,0,,
433,22673,Data Scientist,2022-04-15,0,,
434,22815,Data Scientist,2022-08-25,0,,
435,22887,Data Scientist,2022-03-03,0,,
436,22889,Data Scientist,2022-08-15,0,,
437,23003,Business Analyst,2022-08-11,0,,
438,23104,Business Analyst,2022-02-02,0,,
439,23113,Business Analyst,2022-01-30,0,,
440,23245,Business Analyst,2022-10-03,0,,
441,23403,Data Analyst,2022-03-26,0,,
442,23628,Business Analyst,2022-07-28,0,,
443,23662,Data Scientist,2022-07-21,0,,
444,23664,Data Scientist,2022-03-30,0,,
445,23708,Data Scientist,2022-06-20,0,,
446,23919,Data Analyst,2022-03-08,0,,
447,24168,Data Analyst,2022-04-07,0,,
448,24423,Data Analyst,2022-06-12,0,,
449,24541,Data Analyst,2022-08-16,0,,
450,24593,Data Scientist,2022-05-21,0,,
451,24694,Data Analyst,2022-03-07,0,,
452,24701,Data Scientist,2022-03-18,0,,
453,24900,Data Scientist,2022-01-10,0,,
454,25308,Data Analyst,2022-04-26,0,,
455,25465,Data Scientist,2022-08-14,0,,
456,25494,Business Analyst,2022-04-04,0,,
457,25512,Data Scientist,2022-03-03,0,,
458,25521,Data Analyst,2022-02-16,0,,
459,25767,Data Scientist,2022-02-12,0,,
460,25805,Data Analyst,2022-08-15,0,,
461,25957,Data Analyst,2022-03-19,0,,
462,26373,Data Analyst,2022-02-04,0,,
463,26373,Data Scientist,2022-06-24,0,,
464,27052,Data Analyst,2022-07-07,0,,
465,27155,Data Analyst,2022-06-02,0,,
466,27587,Data Scientist,2022-08-02,0,,
467,27787,Data Analyst,2022-01-23,0,,
468,27882,Data Scientist,2022-05-26,0,,
469,28298,Data Scientist,2022-06-19,0,,
470,28320,Business Analyst,2022-05-22,0,,
471,28320,Data Analyst,2022-02-22,0,,
472,28320,Data Scientist,2022-05-22,0,,
473,28429,Business Analyst,2022-03-02,0,,
474,28517,Data Scientist,2022-03-10,0,,
475,28585,Data Analyst,2022-02-27,0,,
476,28996,Data Analyst,2022-02-01,0,,
477,29683,Data Analyst,2022-07-30,0,,
478,29960,Data Analyst,2022-01-21,0,,
479,30183,Data Analyst,2022-02-03,0,,
480,30206,Data Scientist,2022-05-27,0,,
481,30273,Data Scientist,2022-03-26,0,,
482,30367,Data Scientist,2022-07-18,0,,
483,30623,Data Analyst,2022-06-18,0,,
484,30872,Data Analyst,2022-02-21,1,12,"8 to 30 days"
485,30872,Data Scientist,2022-02-21,0,,
486,31009,Data Scientist,2022-04-06,0,,
487,31361,Data Scientist,2022-02-24,0,,
488,31810,Data Analyst,2022-01-16,0,,
489,32628,Data Scientist,2022-08-15,0,,
490,32669,Data Analyst,2022-09-02,0,,
491,32687,Business Analyst,2022-05-06,0,,
492,32710,Data Analyst,2022-04-25,0,,
493,32713,Data Analyst,2022-06-18,0,,
494,32973,Data Scientist,2022-01-17,0,,
495,33250,Data Analyst,2022-04-23,0,,
496,33256,Business Analyst,2022-09-20,0,,
497,33256,Data Analyst,2022-09-20,0,,
498,33495,Data Analyst,2022-09-17,0,,
499,33495,Data Scientist,2022-01-01,0,,
500,33925,Data Analyst,2022-03-07,0,,
501,33994,Data Analyst,2022-08-16,0,,
502,34383,Data Analyst,2022-05-31,0,,
503,34614,Data Analyst,2022-07-19,0,,
504,34783,Data Analyst,2022-02-08,0,,
505,34783,Data Scientist,2022-02-05,0,,
506,35253,Data Analyst,2022-03-20,0,,
507,35284,Business Analyst,2022-04-20,0,,
508,35284,Data Analyst,2022-10-12,0,,
509,35528,Data Analyst,2022-08-11,0,,
510,35856,Data Scientist,2022-04-21,0,,
511,36467,Data Analyst,2022-01-31,0,,
512,36760,Data Scientist,2022-05-29,0,,
513,37614,Data Analyst,2022-08-16,0,,
514,37614,Data Scientist,2022-08-16,0,,
515,37909,Business Analyst,2022-09-25,0,,
516,38359,Data Analyst,2022-04-13,0,,
517,38359,Data Scientist,2022-04-15,0,,
518,38457,Data Scientist,2022-05-24,0,,
519,38501,Data Analyst,2022-03-09,0,,
520,38555,Data Analyst,2022-03-08,0,,
521,39298,Data Analyst,2022-08-31,0,,
522,39319,Data Scientist,2022-09-08,0,,
523,39370,Data Analyst,2022-03-22,0,,
524,39473,Data Scientist,2022-07-25,0,,
525,39484,Business Analyst,2022-01-10,0,,
526,39563,Data Scientist,2022-04-04,0,,
527,40567,Business Analyst,2022-01-31,0,,
528,40618,Business Analyst,2022-08-15,0,,
529,40618,Data Analyst,2022-08-15,0,,
530,40618,Data Scientist,2022-08-15,0,,
531,40719,Data Analyst,2022-08-15,0,,
532,40969,Business Analyst,2022-02-03,0,,
533,41215,Data Analyst,2022-08-16,0,,
534,41289,Business Analyst,2022-07-11,0,,
535,41336,Data Scientist,2022-06-01,0,,
536,41571,Data Scientist,2022-04-26,0,,
537,41961,Business Analyst,2022-06-12,0,,
538,42005,Business Analyst,2022-02-04,0,,
539,42005,Data Analyst,2022-02-01,0,,
540,42481,Data Scientist,2022-05-30,0,,
541,42573,Data Analyst,2022-08-15,0,,
542,42602,Business Analyst,2022-05-19,0,,
543,42602,Data Analyst,2022-05-19,0,,
544,42622,Business Analyst,2022-08-13,0,,
545,42831,Data Scientist,2022-10-08,0,,
546,42833,Data Analyst,2022-03-20,0,,
547,43024,Data Scientist,2022-01-20,0,,
548,43413,Data Scientist,2022-03-14,0,,
549,43540,Business Analyst,2022-04-23,0,,
550,43540,Data Scientist,2022-04-23,0,,
551,43604,Business Analyst,2022-04-27,0,,
552,43819,Business Analyst,2022-01-27,0,,
553,44279,Data Analyst,2022-01-13,0,,
554,44291,Data Analyst,2022-02-06,0,,
555,44291,Data Scientist,2022-03-22,0,,
556,44622,Data Analyst,2022-01-22,0,,
557,44840,Data Scientist,2022-05-01,0,,
558,44965,Data Analyst,2022-01-01,0,,
559,45987,Data Analyst,2022-08-03,0,,
560,46647,Data Analyst,2022-02-28,0,,
561,47183,Data Analyst,2022-08-22,0,,
562,47324,Data Scientist,2022-08-15,0,,
563,47436,Data Analyst,2022-05-21,0,,
564,48714,Data Analyst,2022-05-10,0,,
565,48945,Data Scientist,2022-04-14,0,,
566,49039,Data Scientist,2022-06-03,0,,
567,49132,Data Analyst,2022-02-05,0,,
568,49517,Data Scientist,2022-08-15,0,,
569,49669,Data Analyst,2022-03-30,0,,
570,50810,Data Analyst,2022-01-08,0,,
571,51332,Business Analyst,2022-09-16,0,,
572,51919,Data Scientist,2022-01-04,0,,
573,51998,Data Analyst,2022-06-19,0,,
574,52691,Data Analyst,2022-10-06,0,,
575,52691,Data Scientist,2022-10-06,0,,
576,53122,Data Scientist,2022-07-29,0,,
577,53967,Data Analyst,2022-02-10,0,,
578,53989,Business Analyst,2022-05-22,0,,
579,55683,Business Analyst,2022-01-18,0,,
580,55811,Data Analyst,2022-06-05,0,,
581,57431,Business Analyst,2022-04-04,0,,
582,57613,Business Analyst,2022-03-11,0,,
583,57720,Business Analyst,2022-01-28,0,,
584,58456,Business Analyst,2022-08-18,0,,
585,58456,Data Analyst,2022-08-17,0,,
586,58456,Data Scientist,2022-08-18,0,,
587,58913,Data Analyst,2022-08-17,0,,
588,59323,Business Analyst,2022-10-12,0,,
589,59340,Data Analyst,2022-05-20,0,,
590,60411,Data Analyst,2022-09-28,0,,
591,60997,Data Analyst,2022-01-17,0,,
592,61405,Business Analyst,2022-08-13,0,,
593,61806,Business Analyst,2022-03-28,0,,
594,61806,Data Analyst,2022-04-06,0,,
595,62310,Data Analyst,2022-05-12,0,,
596,62809,Data Analyst,2022-08-18,0,,
597,63294,Business Analyst,2022-09-15,0,,
598,63294,Data Analyst,2022-09-01,0,,
599,63294,Data Scientist,2022-08-31,0,,
600,63472,Data Analyst,2022-08-19,0,,
601,63472,Data Scientist,2022-02-13,0,,
602,63596,Data Analyst,2022-01-27,0,,
603,64029,Data Analyst,2022-08-15,0,,
604,65269,Business Analyst,2022-02-01,0,,
